 ,address,city,floor,id,latitude,longitude,price,rooms,sq,year
259,Bie瘸n闚-Prokocim Wielicka 179,Krakow,1,27908,50.0102971,20.00857,400411,2,44.99,2021
260,Ochota,Warszawa,3,8785,52.212225,20.9726299,1210000,4,80.8,2015
261,鏚mieie ul. Tytusa Cha逝bi雟kiego,Warszawa,4,9884,52.2253388,21.0035694,769000,2,46.1,1966
262,Bia這喚ka,Warszawa,4,11942,52.3196649,21.0211773,632899,4,72.29,2022
263,Pr鉅nik Bia造 Henryka Pacho雟kiego,Krakow,4,22397,50.0949773,19.92040549,478000,3,50.9,2021
264,Grzeg鏎zki Grzeg鏎zecka,Krakow,4,20581,50.0587885,19.9500605,419106,1,30.37,2020
265,Ursyn闚 K這bucka,Warszawa,1,11041,52.1599734,20.99091619,775000,3,67.4,2019
266,Wola Juliana Konstantego Ordona,Warszawa,0,6787,52.2247928,20.9525803,486831,2,42.96,2021
267,皋liborz,Warszawa,1,8352,52.2675944,20.9796975,580000,2,39.5,1955
268,Ursyn闚 Nowoursynowska,Warszawa,5,14960,52.16658235,21.04068566,997000,3,79,2008
269,Podg鏎ze Duchackie ul. Walerego S豉wka,Krakow,3,24770,50.0242313,19.959569,539000,3,57.1,2021
270,Ursyn闚,Warszawa,0,16873,52.141039,21.0323214,510000,2,44,1980
271,Stare Miasto Naramowice ul. Karpia,Poznan,0,4921,52.4449107,16.9490349,477653.65,3,66.35,2020
272,Podg鏎ze Duchackie ul. Walerego S豉wka,Krakow,0,24746,50.0242313,19.959569,449000,2,47.09,2021
273,Grunwald G鏎czyn,Poznan,3,3760,52.3851547,16.880016,365000,2,46.91,2020
274,Mistrzejowice,Krakow,5,20248,50.09742625,20.00960263,380000,2,36,2020
275,Targ闚ek,Warszawa,2,11393,52.2751918,21.0580854,430000,3,49.3,1975
276,Nowe Miasto Polanka 2,Poznan,1,4728,52.39975875,16.95465997,365256,2,41.04,2020
277,Podg鏎ze P豉sz闚,Krakow,1,22882,50.0345327,19.9754459,760000,5,79.6,2015
278,Pr鉅nik Czerwony ul. Promienistych,Krakow,1,18494,50.0858369,19.9714303,629942,4,70.78,2021
279,Wola Pa雟ka,Warszawa,10,14071,52.230245,20.9872991,483000,2,37.2,1968
280,Praga-Po逝dnie Saska K瘼a,Warszawa,1,15371,52.23280325,21.05466008,899000,3,82,1980
281,Podg鏎ze Kazimierza Siemienowicza,Krakow,2,27360,50.0380294,19.99559565,428832,2,44.67,2023
282,Podg鏎ze Zab這cie,Krakow,4,22426,50.0478769,19.96136869,649000,3,61.11,2021
283,wielkopolskie,Poznan,2,4281,52.4006632,16.91973259,406458,3,53.67,2020
284,Krowodrza ul. Obop鏊na,Krakow,3,21191,50.0721983,19.9064101,585000,2,53.95,1960
285,Bemowo,Warszawa,6,15189,52.2389738,20.9132881,549000,3,63.67,1980
286,Stare Miasto Naramowice ul. Karpia 27,Poznan,2,1122,52.4445821,16.95660164,471303.8,3,72.62,2020
287,Mokot闚 Sadyba Na喚czowska,Warszawa,2,7987,52.1753544,21.0624219,685420,3,65.93,2022
288,Wilda D瑿iec,Poznan,3,1594,52.3711081,16.9163707,299000,2,48,1970
289,Bie瘸n闚-Prokocim Bie瘸n闚 Henryka i Karola Czecz闚,Krakow,1,19869,50.0205864,20.0569504,333660.3,3,63,2022
290,Stare Miasto Naramowice,Poznan,1,1279,52.4496489,16.9494082,289636,2,38.11,2022
291,Pr鉅nik Czerwony Dobrego Pasterza,Krakow,5,22330,50.0878647,19.9683977,649000,2,55.21,2020
292,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,2,23321,50.0986433,20.0132206,497420,4,65.45,2022
293,Pr鉅nik Bia造 Stefana Banacha,Krakow,5,20762,50.1015333,19.9640995,968688,4,104.16,2021
294,鏚mieie Stare Miasto,Warszawa,3,7522,52.2328098,21.019067,1700000,3,127,1956
295,Bie瘸n闚-Prokocim Wielicka 179,Krakow,1,27912,50.0102971,20.00857,435744,2,48.96,2021
296,Zwierzyniec Jesionowa,Krakow,2,24672,50.067974,19.8748544,1254555,4,92.93,2020
297,Grunwald G鏎czyn Jakuba Krauthofera,Poznan,1,4885,52.386959,16.89086747,449400,2,61.52,2021
298,D瑿niki Skotniki ul. Aleksandra Zelwerowicza,Krakow,0,27799,50.0179578,19.8790929,630000,4,75,2022
299,Bia這喚ka ul. Leona Berensona,Warszawa,1,8308,52.3246245,21.0547602,319000,2,41,2020
300,Pr鉅nik Bia造,Krakow,0,27635,50.1035684,19.95360311,442000,3,48.5,1990
301,Bielany Chomicz闚ka Br頊ownicza,Warszawa,5,16633,52.2319581,21.0067249,529000,2,47,1983
302,Praga-P馧noc Aleja Tysi鉍lecia,Warszawa,4,12410,52.2542308,21.0528516,375000,3,47,2022
303,Grzeg鏎zki D鉉ie,Krakow,3,28587,50.0587985,19.9758208,495000,3,50,1964
304,Grunwald,Poznan,3,1782,52.404212,16.882542,510840,2,59.4,1905
305,Wzg鏎za Krzes豉wickie ul.Gustawa Morcinka,Krakow,0,26736,50.1047809,20.0362743,197028,1,25.26,2022
306,Podg鏎ze Bagrowa,Krakow,3,29643,50.0361989,20.000282,1150000,4,86,2018
307,Pr鉅nik Czerwony Rakowice W這dkowica,Krakow,0,18796,50.0746426,19.9827054,480000,2,49.1,1962
308,Stare Miasto,Krakow,4,27451,50.0590398,19.9371683,777000,3,60.74,2008
309,鏚mieie,Warszawa,4,10936,52.2328098,21.019067,1384029,3,121.47,2012
310,Praga-Po逝dnie Groch闚 Fundamentowa,Warszawa,3,17235,52.2386238,21.0818602,768000,3,63.1,2011
311,Wilan闚,Warszawa,0,16884,52.1530829,21.1104411,1022750,3,82,2006
312,Ursyn闚 K這bucka Central Park,Warszawa,4,12465,52.1599734,20.99091619,850000,3,71,2015
313,Mokot闚 ul. Bluszcza雟ka,Warszawa,1,15356,52.2090378,21.0634473,798098,3,73.22,2020
314,Podg鏎ze Duchackie Wola Duchacka,Krakow,4,27088,50.0146222,19.953758,445993.87,2,43.91,2021
315,Bemowo,Warszawa,1,15331,52.2389738,20.9132881,600000,2,59,2009
316,Grunwald,Poznan,1,3986,52.404212,16.882542,507934,3,71.54,2021
317,Grunwald ul. Bu貪arska 59,Poznan,10,593,52.3958369,16.8627283,535264.8,3,73.1,2020
318,D瑿niki Ruczaj Obozowa,Krakow,1,18940,50.0206194,19.9145455,510000,3,59.8,2010
319,Bronowice,Krakow,0,29686,50.0833247,19.86978365,568000,3,71.92,2022
320,Ochota,Warszawa,0,17383,52.212225,20.9726299,418000,1,32,1951
321,Wilda Dolna Wilda ul. Stefana Czarnieckiego,Poznan,1,163,52.3941575,16.9162342,422280,1,46,2022
322,Nowa Huta Czy篡ny ul. Woic闚,Krakow,4,26101,50.0469432,19.99715344,586150,3,61.7,2022
323,Ursus Gierdziejewskiego,Warszawa,1,12672,52.1993842,20.8787826,478000,3,61.95,2022
324,Mistrzejowice os. Piast闚,Krakow,1,19509,50.1012069,20.0173643,699000,4,72.31,2020
325,Stare Miasto Naramowice,Poznan,1,272,52.4496489,16.9494082,231907,1,26.81,2022
326,Pr鉅nik Czerwony ul. Zenona Klemensiewicza,Krakow,0,26289,50.0814925,19.9500226,226100,1,15.74,2021
327,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,0,23270,50.0986433,20.0132206,398320,2,49.79,2022
328,Mokot闚 Siekierki ul. Bluszcza雟ka,Warszawa,2,10395,52.2090378,21.0634473,530000,2,44.17,2009
329,Krowodrza,Krakow,2,19238,50.07087985,19.91656312,1050000,4,81,1939
330,鏚mieie ul. Solec,Warszawa,3,7071,52.2337064,21.0281295,2600000,4,130,2017
331,Bia這喚ka ul. K靖y Grodziskie,Warszawa,2,12303,52.3246245,21.0547602,389649,3,53.56,2021
332,Wilan闚 Urodzajna,Warszawa,1,6436,52.1692344,21.0789978,2800000,4,178.8,2005
333,Grzeg鏎zki Stanis豉wa Lema,Krakow,1,27612,50.06772015,19.99154901,623000,3,63.28,2021
334,Nowa Huta Czy篡ny ul. Woic闚,Krakow,1,26123,50.0469432,19.99715344,459700,2,45.97,2022
335,Nowa Huta Czy篡ny Nowohucka 46,Krakow,2,30105,50.0558029,19.9993305,553755,3,63.65,2022
336,Wola,Warszawa,0,14903,52.2362379,20.9547815,521367,2,47.45,2021
337,Bia這喚ka Kobia趾a Rossiniego,Warszawa,0,6950,52.3434224,21.0517575,350000,2,39.07,2014
338,鏚mieie,Warszawa,3,7967,52.2328098,21.019067,1390000,4,101,1965
339,鏚mieie,Warszawa,10,14034,52.2328098,21.019067,624987,2,44,1970
340,Ochota,Warszawa,4,11860,52.212225,20.9726299,319000,1,23,1967
341,Pr鉅nik Czerwony,Krakow,0,29326,50.0859419,19.96660061,570250,4,92.03,2020
342,Ursyn闚 Hawajska,Warszawa,7,11449,52.1502252,21.0408109,539000,2,49,1982
343,Nowe Miasto Malta ul. Katowicka,Poznan,4,4865,52.3973449,16.9619394,689100,4,91.88,2022
344,Ursyn闚,Warszawa,2,7431,52.141039,21.0323214,890000,4,85,1978
345,Wola,Warszawa,2,14104,52.2362379,20.9547815,450000,1,42,1963
346,Praga-Po逝dnie Goc豉w Tadeusza Rechniewskiego,Warszawa,0,11797,52.225504,21.1034406,460000,2,46,1990
347,Wilda Dolna Wilda ul. Stefana Czarnieckiego,Poznan,5,2300,52.3941575,16.9162342,737422.2,3,73.89,2022
348,Wilan闚,Warszawa,0,12409,52.1530829,21.1104411,449000,3,59,2022
349,Praga-Po逝dnie ul. Osiecka 57,Warszawa,1,15537,52.24078885,21.10614216,639999,3,66.16,2020
350,Nowe Miasto Malta ul. Katowicka,Poznan,1,5680,52.3973449,16.9619394,913220,6,130.46,2022
351,Bia這喚ka Vincenza Belliniego,Warszawa,2,11431,52.3449263,21.0492064,399000,2,32,2018
352,Zwierzyniec Piotra Borowego,Krakow,2,26943,50.0469432,19.99715344,535000,1,53,2000
353,Stare Miasto Naramowice ul. Karpia,Poznan,3,2617,52.4449107,16.9490349,435800.5,4,68.63,2020
354,Bie瘸n闚-Prokocim Malachitowa,Krakow,1,20865,50.0190594,20.0536229,333500,3,63,2022
355,D瑿niki Ruczaj Chmieleniec,Krakow,2,24965,50.0204807,19.8980137,425000,2,48.4,2006
356,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,9,18345,50.0986433,20.0132206,431910,3,47.99,2020
357,Nowa Huta Czy篡ny ul. Centralna,Krakow,1,21823,50.0635686,20.0037147,606606.73,4,83.1,2022
358,Bemowo ul. Kluczborska,Warszawa,0,7656,52.2429166,20.9226691,660000,2,58.7,2002
359,Targ闚ek,Warszawa,9,17193,52.2751918,21.0580854,600000,4,70.5,1980
360,Podg鏎ze Przew霩 Przew霩,Krakow,1,20381,50.0435196,20.0712999,460000,2,38,2015
361,鏚mieie,Warszawa,2,18014,52.2328098,21.019067,475000,2,35,1952
362,ma這polskie,Krakow,4,24043,50.0619474,19.9368564,529000,3,62.45,2021
363,Wola,Warszawa,0,12726,52.2362379,20.9547815,550000,3,54,1964
364,Stare Miasto Naramowice,Poznan,4,990,52.4496489,16.9494082,295353,2,38.11,2022
365,Wola,Warszawa,3,6571,52.2362379,20.9547815,435000,2,38,1977
366,Nowe Miasto Malta,Poznan,1,489,52.40739345,16.97946707,250400,1,31.3,2021
367,Grzeg鏎zki Stanis豉wa Lema,Krakow,3,29788,50.06772015,19.99154901,844658,4,78.94,2021
368,Bemowo ul. Drogomilska,Warszawa,0,18216,52.2302434,20.9137087,575000,3,67.6,1980
369,Bia這喚ka Belliniego,Warszawa,1,12065,52.3449263,21.0492064,375000,2,37,2017
370,Praga-P馧noc ul. Grajewska,Warszawa,3,9961,52.2607383,21.0600114,800000,3,74,1927
371,鏚mieie Zygmunta S這mi雟kiego,Warszawa,0,15939,52.25477,20.9851946,709302,3,62.74,2021
372,Grunwald G鏎czyn ul. Ceglana,Poznan,1,3522,52.3709933,16.8631459,679432,3,65.33,2020
373,Nowe Miasto Rataje,Poznan,3,1271,52.3901295,16.9535909,309000,2,36.4,2021
374,Mistrzejowice os. Mistrzejowice,Krakow,8,20918,50.09497745,19.99620903,576000,4,71.59,1991
375,Je篡ce Stanis豉wa Szczepanowskiego,Poznan,0,2902,52.4188529,16.8976818,402324,2,52.33,2021
376,D瑿niki Kliny-Zacisze,Krakow,2,20288,50.00969645,19.9059018,630000,3,64,2020
377,Pr鉅nik Bia造 Stefana Banacha,Krakow,4,24532,50.1015333,19.9640995,968502,5,104.14,2020
378,Grzeg鏎zki Topolowa,Krakow,1,27641,50.0663586,19.9566114,1100000,3,79,1920
379,Praga-Po逝dnie ul. Wojciecha Chrzanowskiego,Warszawa,0,10069,52.252529,21.0762713,525000,2,44.26,2016
380,Targ闚ek,Warszawa,4,7268,52.2751918,21.0580854,352500,2,37.5,1968
381,Praga-Po逝dnie ul. Mi雟ka 25c,Warszawa,2,9521,52.2498237,21.0589502,375000,1,25,2014
382,Pr鉅nik Bia造 Zieli雟ka,Krakow,0,20074,50.0960701,19.9318655,442000,3,48,1980
383,Mokot闚 ul. August闚ka,Warszawa,2,17803,52.18626545,21.07232247,325000,1,29,2003
384,Nowa Huta Os. S這neczne,Krakow,1,21647,50.0771546,20.0393941,255000,1,20.37,1970
385,Podg鏎ze Zab這cie,Krakow,4,26856,50.0478769,19.96136869,429000,2,34.73,2021
386,Mistrzejowice Piasta Ko這dzieja,Krakow,3,27560,50.0986433,20.0132206,635000,3,63.51,2020
387,Podg鏎ze Duchackie Wola Duchacka,Krakow,5,27087,50.0146222,19.953758,430636.8,2,40.78,2021
388,鏚mieie 鏚mieie P馧nocne ul. i皻okrzyska 16,Warszawa,5,11313,52.2353714,21.0105726,1410500,4,92,1950
389,Weso豉 Stara Mi這sna,Warszawa,0,10274,52.224792,21.2251737,432000,2,38,2018
390,Wawer Rado,Warszawa,0,11441,52.1857228,21.1871497,1000000,5,154,2012
391,Praga-P馧noc Jagiello雟ka,Warszawa,4,6640,52.2512338,21.0349704,429000,2,39,1985
392,Je篡ce Podolany Strzeszy雟ka,Poznan,3,2585,52.4536483,16.8849986,489000,3,63,2012
393,鏚mieie ul. Grzybowska,Warszawa,10,8119,52.2357458,20.9937207,550000,2,38.8,1968
394,Wola Moczyd這,Warszawa,1,11053,52.2341135,20.95388295,585000,3,54,1960
395,Je篡ce Winiary Pi靖kowska,Poznan,3,2101,52.4006632,16.91973259,479118,3,56.7,2021
396,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,4,23357,50.0986433,20.0132206,478629,3,59.09,2022
397,D瑿niki Kliny-Zacisze bpa. A. Ma造siaka,Krakow,3,29801,49.9988318,19.8938784,456987,3,66.23,2021
398,Podg鏎ze J霩efi雟ka,Krakow,2,20831,50.0456768,19.9530885,780000,3,57,1900
399,Mokot闚 Stegny Marsylska,Warszawa,8,9718,52.1755894,21.0513959,783900,4,67,1975
400,鏚mieie,Warszawa,1,15240,52.2328098,21.019067,2750000,5,169.4,1930
401,Nowe Miasto Malta ul. Katowicka,Poznan,5,4757,52.3973449,16.9619394,308750,2,32.5,2022
402,Krowodrza i皻okrzyska,Krakow,4,28586,50.07562685,19.92872775,889497,3,66.42,2020
403,Mokot闚,Warszawa,5,16627,52.1939874,21.0457809,530000,3,57.6,1970
404,Mistrzejowice Piasta Ko這dzieja,Krakow,0,22194,50.0986433,20.0132206,512694,4,65.73,2020
405,Pr鉅nik Bia造,Krakow,10,20001,50.1035684,19.95360311,390000,3,45.5,1983
406,Bielany Chomicz闚ka,Warszawa,10,8816,52.2774333,20.90687508,520000,3,64,1976
407,Bronowice Bronowicka,Krakow,5,20271,50.0778251,19.90068099,480000,3,45,1974
408,Mokot闚,Warszawa,4,8175,52.1939874,21.0457809,539000,3,48.49,1968
409,Zwierzyniec Bielany ul. Ksi璚ia J霩efa,Krakow,0,22024,50.0462733,19.8721668,458000,2,51.48,2021
410,Nowe Miasto Malta ul. Katowicka,Poznan,2,5764,52.3973449,16.9619394,666130,4,91.88,2022
411,Bielany ul. Klaudyny,Warszawa,10,12512,52.2829871,20.97379815,650000,3,60,1980
412,Stare Miasto Pi靖kowo ul. Teofila Mateckiego,Poznan,1,3747,52.4611954,16.8977153,412148,3,54.23,2022
413,D瑿niki,Krakow,0,27123,50.0518611,19.9270367,921548,3,51.2,2019
414,Wzg鏎za Krzes豉wickie ul.Gustawa Morcinka,Krakow,1,26641,50.1047809,20.0362743,270013,2,38.03,2022
415,Stare Miasto Wilczak Wilczak 16 A,Poznan,0,6168,52.4300916,16.95147258,278308,1,33.94,2020
416,Ochota,Warszawa,0,17184,52.212225,20.9726299,1150000,4,90,2002
417,鏚mieie,Warszawa,2,8636,52.2328098,21.019067,475500,1,35,1953
418,Pr鉅nik Bia造 G鏎ka Narodowa Stefana Banacha,Krakow,3,24338,50.1015333,19.9640995,399000,2,40.71,2021
419,Grzeg鏎zki Kazimierza Kordylewskiego,Krakow,2,28570,50.0603359,19.9623163,629000,2,47.13,2009
420,Nowe Miasto Malta abpa Walentego Dymka,Poznan,0,1240,52.3938613,16.9910647,264208,1,26.96,2020
421,皋liborz,Warszawa,2,9422,52.2675944,20.9796975,1041456,3,66.76,2014
422,Grzeg鏎zki al. Pokoju,Krakow,2,22062,50.0589305,19.9762323,660000,3,70,1965
423,鏚mieie Emilii Plater,Warszawa,3,11060,52.2268815,21.00522188,1390000,4,101,1965
424,Mokot闚 Wygl璠闚,Warszawa,7,9719,52.19513205,20.99645278,404000,1,29.6,1973
425,Wilda D瑿iec,Poznan,2,4236,52.3711081,16.9163707,196000,1,22.24,1983
426,Pr鉅nik Czerwony ul. Zenona Klemensiewicza,Krakow,0,29282,50.0814925,19.9500226,225803,1,15.38,2021
427,Bronowice Sta鎍zyka,Krakow,8,21372,50.0788285,19.8942504,475000,2,40.88,2021
428,Praga-Po逝dnie,Warszawa,1,9384,52.2373961,21.0712578,1160000,3,78,2010
429,Bielany ul. Marymoncka,Warszawa,7,6333,52.30015375,20.94464226,325000,1,27,1969
430,鏚mieie Powie Juliana Smulikowskiego,Warszawa,3,15895,52.2375043,21.0315428,2974800,4,123.95,2020
431,Nowa Huta Czy篡ny Kamionka,Krakow,0,20855,50.0647613,20.0099164,375700,2,44,2022
432,Bemowo,Warszawa,0,8186,52.2389738,20.9132881,2150000,4,135.16,2007
433,Mokot闚 Katalo雟ka,Warszawa,9,11895,52.1750539,21.0535694,329000,1,31,1979
434,Grunwald ζwica Bu貪arska,Poznan,4,2505,52.4041619,16.8668109,354123,3,48.51,1962
435,Zwierzyniec Kr鏊owej Jadwigi,Krakow,2,29598,50.0550023,19.908853,915000,4,92,2019
436,Stare Miasto Bonerowska,Krakow,4,28121,50.059063,19.9457319,490000,2,41.5,1910
437,Wilan闚 Adama Branickiego,Warszawa,2,6842,52.154572,21.0706211,659000,2,60.08,2010
438,Bielany,Warszawa,5,16189,52.2776126,20.9472054,640000,3,58,2008
439,Praga-Po逝dnie,Warszawa,3,12291,52.2373961,21.0712578,1047750,4,95.25,2021
440,D瑿niki Rzemienicza,Krakow,6,23934,50.0469432,19.99715344,599000,2,44.39,2021
441,Ursus Dzieci Warszawy,Warszawa,0,11091,52.1906514,20.9125341,569000,3,70,2009
442,Krowodrza υbz闚 Wroc豉wska,Krakow,4,28210,50.0782971,19.9236467,335000,1,29.45,1930
443,Mokot闚 Przestronne. Sypialnia a� 14m2. Atrakcyjny system p豉tnoi>>,Warszawa,2,15171,52.2319581,21.0067249,539960,2,48.4,2022
444,Ochota ul. Budki Szcz�liwickie,Warszawa,0,7134,52.2319581,21.0067249,799000,3,66.66,2020
445,Krowodrza Adama Vetulaniego,Krakow,0,22511,50.0947269,19.9247728,280000,1,25.51,2021
446,Nowa Huta Czy篡ny,Krakow,1,22255,50.0816349,20.01649071,358000,1,34,2015
447,Ursyn闚 ul. Jana Cybisa 6,Warszawa,3,7749,52.1552102,21.0225675,639000,4,80.24,1988
448,Grzeg鏎zki Aleja Pokoju,Krakow,3,28515,50.0589305,19.9762323,495000,3,50,1968
449,Mokot闚 Sadyba Jana III Sobieskiego,Warszawa,1,10900,52.2174171,21.0354469,514350,2,38.1,1973
450,Krowodrza Krowoderskich Zuch闚,Krakow,3,26253,50.08492885,19.9314306,599000,4,64,1970
451,Podg鏎ze Stanis豉wa Mitery,Krakow,3,28574,50.0387673,19.9403193,435000,2,52.67,1952
452,ζgiewniki-Borek Fa喚cki ul. 砰wiecka,Krakow,3,20720,50.014117,19.9179187,647000,3,67,2020
453,Bie鎍zyce Osiedle Jagiello雟kie,Krakow,0,23820,50.06165525,19.93365859,360000,2,43,1970
454,Stare Miasto Centrum ul. Mieczys豉wa Niedzia趾owskiego,Poznan,0,3752,52.3993455,16.9246072,707200,4,83.2,2020
455,Bia這喚ka Tarchomin ul. Odkryta,Warszawa,4,9423,52.3275351,20.93668,460000,2,49,2005
456,Ursyn闚 Natolin,Warszawa,7,7137,52.1402821,21.0563452,729000,3,58,2006
457,ζgiewniki-Borek Fa喚cki,Krakow,1,20518,50.0199633,19.9294446,690000,3,63,2020
458,Zwierzyniec Salwator,Krakow,0,19686,50.0550023,19.908853,1515000,4,95,2019
459,Wola Muran闚 Dzielna,Warszawa,4,12537,52.2467494,20.9931038,575000,2,48.96,1954
460,Nowe Miasto Rataje,Poznan,2,55,52.3901295,16.9535909,314029,2,37.46,2022
461,Zwierzyniec Wola Justowska,Krakow,0,29440,50.0650619,19.877649,1104000,4,175,2014
462,Wola Pa雟ka,Warszawa,3,8320,52.230245,20.9872991,960750,2,52.5,2010
463,鏚mieie Powie Solec,Warszawa,6,15911,52.2310219,21.0374508,1690000,2,80,1939
464,Mistrzejowice,Krakow,1,25972,50.09742625,20.00960263,354351,2,40.73,2022
465,Nowe Miasto Malta ul. Katowicka,Poznan,3,5781,52.3973449,16.9619394,443362.5,3,50.67,2022
466,Bia這喚ka Berensona Leona,Warszawa,0,15292,52.3246245,21.0547602,395568,3,55,2021
467,Wilan闚 ul. Sarmacka,Warszawa,1,13877,52.1656517,21.0767961,1153400,3,89.4,2006
468,Nowe Miasto Malta ul. Katowicka,Poznan,1,5714,52.3973449,16.9619394,632380,4,90.34,2022
469,Nowe Miasto Sarnia,Poznan,0,4468,52.4127025,17.0427606,420000,2,71.38,2019
470,Wzg鏎za Krzes豉wickie,Krakow,0,25483,50.0984135,20.09201112,341500,2,34.2,2019
471,Praga-Po逝dnie Ludwika Micha豉 Paca,Warszawa,4,7531,52.249132,21.0786689,470000,4,74,1956
472,Grzeg鏎zki ul. Fabryczna,Krakow,4,28910,50.058444,19.9702351,529540,1,36.52,2021
473,Ursyn闚,Warszawa,1,16567,52.141039,21.0323214,1200000,4,91,1988
474,Grzeg鏎zki ul. Grzeg鏎zecka,Krakow,3,28681,50.0587885,19.9500605,464702,1,34.94,2020
475,Mistrzejowice Piasta Ko這dzieja,Krakow,1,22478,50.0986433,20.0132206,457725,3,61.03,2022
476,Bie瘸n闚-Prokocim Bie瘸n闚,Krakow,1,28006,50.0128958,20.0258584,538000,3,66,2005
477,Ursus,Warszawa,4,15962,52.1960985,20.8828989,989000,3,75.6,2001
478,Wola Juliana Konstantego Ordona,Warszawa,1,6498,52.2247928,20.9525803,772526,4,83.32,2021
479,Podg鏎ze P豉sz闚,Krakow,4,25824,50.0345327,19.9754459,501000,3,56.74,2022
480,Wola Ordona,Warszawa,5,12151,52.2247928,20.9525803,436000,2,36.5,2022
481,Wzg鏎za Krzes豉wickie ul. Gustawa Morcinka,Krakow,0,25010,50.1047809,20.0362743,360528,3,48.72,2020
482,Mokot闚 鏚ziemnomorska,Warszawa,2,16487,52.2319581,21.0067249,959000,3,74,2019
483,wielkopolskie,Poznan,1,878,52.4006632,16.91973259,432500,2,51.2,2021
484,Mokot闚 ul. Domaniewska 34B,Warszawa,2,9259,52.1839266,21.008725,428100,1,29.8,2022
485,Podg鏎ze ul. Stanis豉wa Klimeckiego,Krakow,2,24894,50.0492242,19.9703793,469000,2,38.97,2021
486,Bia這喚ka ul. K靖y Grodziskie,Warszawa,2,13566,52.3246245,21.0547602,408054,2,57.88,2021
487,Stare Miasto Naramowice ul. Czarnucha,Poznan,3,1966,52.4499763,16.9527562,534562.7,3,75.61,2020
488,Ursyn闚,Warszawa,1,17582,52.141039,21.0323214,999000,5,163.2,2000
489,Je篡ce Podolany ul. Jasielska,Poznan,4,5310,52.4425069,16.8935656,541630.5,4,88.07,2021
490,Bielany Stare Bielany Aleja Zjednoczenia,Warszawa,2,6629,52.2838591,20.9555968,560000,2,52,1955
491,Wilda,Poznan,1,3076,52.3897748,16.9174381,189000,2,26,1905
492,Bie瘸n闚-Prokocim ul. Ma豉 G鏎a,Krakow,2,18311,50.0068653,20.0196406,438252,3,52.34,2021
493,Podg鏎ze Duchackie Wola Duchacka,Krakow,2,22261,50.0146222,19.953758,540594,3,66.74,2021
494,Grzeg鏎zki ul. p趾. Francesco Nullo,Krakow,8,28795,50.0469432,19.99715344,492184,1,36.19,2022
495,Nowe Miasto Rataje ζcina,Poznan,6,2372,52.3968243,16.9609927,596970,4,66.31,2022
496,Bia這喚ka,Warszawa,0,15439,52.3196649,21.0211773,320251,1,29.93,2021
497,Mokot闚 Dolny Mokot闚,Warszawa,4,9979,52.1964999,21.0463338,498000,1,33.48,1960
498,Grunwald Jeleniog鏎ska,Poznan,2,4840,52.394455,16.8437222,649000,4,70.17,2015
499,Krowodrza Krowoderskich Zuch闚,Krakow,4,24616,50.08492885,19.9314306,540000,5,67,1980
500,Je篡ce ul. Polna,Poznan,1,131,49.9752426,19.0947117,435000,3,56.4,1962
501,Podg鏎ze Duchackie Wola Duchacka Czarnog鏎ska,Krakow,3,28561,50.0197183,19.9709187,449000,3,53,1980
502,Mokot闚 ul. Bokserska,Warszawa,0,6348,52.1696586,20.9970149,399000,1,32.37,2022
503,Stare Miasto Pi靖kowo os. Stefana Batorego,Poznan,1,1233,52.424027,16.7207052,460000,3,55.3,1997
504,Nowa Huta Czy篡ny Nowohucka 46,Krakow,3,23894,50.0558029,19.9993305,341200,2,34.12,2022
505,Stare Miasto Kleparz,Krakow,1,19258,50.0700397,19.9419902,1053910,3,87.1,1930
506,Krowodrza Pr鉅nicka,Krakow,1,28223,50.0882793,19.9389231,890460,3,65.96,2016
507,Je篡ce Bonin Turkusowa,Poznan,2,2207,52.4318662,16.9058054,345000,2,47,1985
508,Mokot闚 Stegny,Warszawa,9,18279,52.18897335,21.03984743,334000,1,31,1979
509,ζgiewniki-Borek Fa喚cki Borek Fa喚cki 砰wiecka,Krakow,0,28124,50.014117,19.9179187,899000,3,82,2019
510,Je篡ce Adama Mickiewicza,Poznan,1,5493,52.4097878,16.9108509,991749.5,3,110.81,2020
511,Mokot闚 ul. Domaniewska 34B,Warszawa,5,9325,52.1839266,21.008725,454800,1,30.07,2022
